Y;X1;X2;X3;X4;X5;X6;X7
No_Displ;3;21.18;170103;40;AUCHAN;120;No_Feat
No_Displ;1;9.43;13215;20;INTERMARCHE;20;No_Feat
No_Displ;5;38;25126;43;INTERMARCHE;215;No_Feat
No_Displ;1;10.99;14857;21;CASINO;21;No_Feat
No_Displ;7;52.99;131098;36;LECLERC;252;No_Feat
No_Displ;1;7.78;20086;26;LECLERC;26;No_Feat
No_Displ;2;16.98;21317;40;SIMPLY MARKET;80;No_Feat
No_Displ;3;35.1;119898;43;CARREFOUR;129;No_Feat
No_Displ;1;8.58;59677;30;CARREFOUR;30;No_Feat
No_Displ;2;16.66;36948;36;LECLERC;72;No_Feat
No_Displ;6;31.98;150993;25;LECLERC;150;No_Feat
No_Displ;1;10.07;26000;30;LECLERC;30;No_Feat
No_Displ;19;108.68;83553;25;CARREFOUR;475;No_Feat
No_Displ;15;138.36;73615;36;LECLERC;540;No_Feat
No_Displ;5;44.98;135818;32;CORA;160;No_Feat
No_Displ;3;34.5;9500;43;CARREFOUR MARKET;129;No_Feat
No_Displ;3;11.4;62169;16;CASINO;48;No_Feat
No_Displ;10;64.5;31000;43;SUPER U;430;No_Feat
No_Displ;2;18.62;27685;32;CASINO;64;No_Feat
No_Displ;3;17.25;10344;25;SUPER U;75;No_Feat
No_Displ;7;10.01;15000;6;INTERMARCHE;42;No_Feat
No_Displ;6;58.74;59069;40;CASINO;240;No_Feat
No_Displ;13;102.7;107871;24;AUCHAN;312;No_Feat
No_Displ;1;6.9;15281;25;SUPER U;25;No_Feat
No_Displ;3;24.06;14250;25;INTERMARCHE;75;No_Feat
No_Displ;3;21.18;25500;10;SUPER U;30;No_Feat
No_Displ;1;7.74;171476;25;CARREFOUR;25;No_Feat
No_Displ;1;8.95;109503;14;LECLERC;14;No_Feat
No_Displ;1;4.68;16043;12;MATCH;12;No_Feat
No_Displ;20;83.25;102263;40;CARREFOUR;800;Feat
No_Displ;1;6.82;7040;25;INTERMARCHE;25;No_Feat
No_Displ;1;7.96;26000;20;LECLERC;20;No_Feat
No_Displ;1;4.99;21089;27;SUPER U;27;No_Feat
No_Displ;21;241.5;171476;43;CARREFOUR;903;No_Feat
No_Displ;3;37.5;150545;30;AUCHAN;90;No_Feat
No_Displ;1;9.87;56412;28;LECLERC;28;No_Feat
No_Displ;1;8.5;11237;20;CARREFOUR MARKET;20;No_Feat
No_Displ;1;9.17;51553;40;CARREFOUR;40;No_Feat
No_Displ;8;56.08;59677;35;CARREFOUR;280;No_Feat
No_Displ;7;78.4;102263;50;CARREFOUR;350;No_Feat
No_Displ;3;33.06;37875;30;LECLERC;90;No_Feat
No_Displ;7;21.84;50000;20;LECLERC;140;No_Feat
No_Displ;1;10.33;45170;36;LECLERC;36;No_Feat
No_Displ;2;16.48;6710;36;CASINO;72;No_Feat
No_Displ;3;34.32;19622;40;MONOPRIX;120;No_Feat
No_Displ;4;36.24;75458;19;LECLERC;76;No_Feat
No_Displ;4;45.2;102263;38;CARREFOUR;152;No_Feat
No_Displ;2;9.68;47400;25;CORA;50;No_Feat
No_Displ;1;10.39;14532;36;SIMPLY MARKET;36;No_Feat
No_Displ;1;10.79;21871;36;MONOPRIX;36;Feat
No_Displ;6;56.94;33000;40;SIMPLY MARKET;240;No_Feat
No_Displ;1;23.03;9500;120;CARREFOUR MARKET;120;No_Feat
No_Displ;7;119.7;21544;58;SUPER U;406;No_Feat
No_Displ;6;41.94;107871;25;AUCHAN;150;No_Feat
No_Displ;12;125.4;182821;40;AUCHAN;480;No_Feat
No_Displ;24;110.16;154000;27;AUCHAN;648;No_Feat
No_Displ;2;12.52;18602;20;LECLERC;40;No_Feat
No_Displ;6;30.9;6710;27;CASINO;162;No_Feat
No_Displ;5;40.25;17046;20;SIMPLY MARKET;100;No_Feat
No_Displ;1;7.59;45170;27;LECLERC;27;No_Feat
No_Displ;3;35.43;75458;50;LECLERC;150;No_Feat
No_Displ;3;45.12;81667;48;CORA;144;No_Feat
No_Displ;5;38.5;13800;25;CARREFOUR MARKET;125;No_Feat
No_Displ;10;58;170425;25;AUCHAN;250;No_Feat
No_Displ;6;33.36;180218;18;CARREFOUR;108;No_Feat
No_Displ;2;22;15000;40;SUPER U;80;No_Feat
No_Displ;6;45.54;75458;25;LECLERC;150;No_Feat
No_Displ;3;26.67;91000;20;AUCHAN;60;No_Feat
No_Displ;4;31.25;12165;24;INTERMARCHE;96;No_Feat
No_Displ;1;9.71;3725;28;CASINO;28;No_Feat
No_Displ;10;39.48;114540;27;AUCHAN;270;No_Feat
No_Displ;1;15.84;56412;40;LECLERC;40;No_Feat
No_Displ;7;50.4;34848;21;LECLERC;147;No_Feat
No_Displ;1;12.49;27052;30;MONOPRIX;30;No_Feat
No_Displ;3;23.04;47400;25;CORA;75;No_Feat
No_Displ;1;8.94;74431;28;GEANT;28;No_Feat
No_Displ;3;22.56;122184;25;AUCHAN;75;No_Feat
No_Displ;2;9.12;8507;12;CASINO;24;No_Feat
No_Displ;1;15.28;57349;54;CASINO;54;No_Feat
No_Displ;9;59.4;105628;25;AUCHAN;225;No_Feat
No_Displ;2;28;33118;40;SUPER U;80;No_Feat
No_Displ;2;23.98;10010;28;MARCHE U;56;No_Feat
No_Displ;1;9.27;12956;20;CARREFOUR MARKET;20;No_Feat
No_Displ;1;1.44;9500;6;CARREFOUR MARKET;6;No_Feat
No_Displ;3;31.62;73615;32;LECLERC;96;No_Feat
No_Displ;3;22.65;23640;25;SUPER U;75;No_Feat
No_Displ;2;13.98;57349;26;CASINO;52;No_Feat
No_Displ;2;17.8;6000;19;INTERMARCHE;38;No_Feat
No_Displ;3;20.31;25381;40;LECLERC;120;No_Feat
No_Displ;6;24.84;66074;12;LECLERC;72;No_Feat
No_Displ;2;23.2;8031;30;CARREFOUR MARKET;60;No_Feat
No_Displ;3;26.37;93578;40;CASINO;120;No_Feat
No_Displ;4;19.96;64714;24;LECLERC;96;No_Feat
No_Displ;1;14.99;29309;38;GEANT;38;No_Feat
No_Displ;9;119.25;125000;40;CARREFOUR;360;No_Feat
No_Displ;3;40.02;131098;30;LECLERC;90;No_Feat
No_Displ;1;1.49;78184;12;AUCHAN;12;No_Feat
No_Displ;18;107.1;35101;24;CARREFOUR MARKET;432;Feat
No_Displ;2;15.98;64714;25;LECLERC;50;No_Feat
No_Displ;12;26.4;50000;7;LECLERC;84;No_Feat
No_Displ;1;9.46;8767;20;MATCH;20;No_Feat
No_Displ;3;26.97;25500;40;SUPER U;120;No_Feat
No_Displ;2;11.44;7187;40;CARREFOUR MARKET;80;No_Feat
No_Displ;14;21.68;24500;1;LECLERC;14;No_Feat
No_Displ;3;26.42;91000;40;AUCHAN;120;No_Feat
No_Displ;4;29.8;9756;43;CASINO;172;No_Feat
No_Displ;3;10.38;37845;60;LECLERC;180;No_Feat
No_Displ;13;100.23;109503;53;LECLERC;689;No_Feat
No_Displ;1;9.9;26000;40;LECLERC;40;No_Feat
No_Displ;2;28.9;26244;30;MONOPRIX;60;No_Feat
No_Displ;4;19;62473;32;LECLERC;128;No_Feat
No_Displ;12;197.76;78184;38;AUCHAN;456;No_Feat
No_Displ;11;82.72;160873;25;CARREFOUR;275;No_Feat
No_Displ;1;6.45;12805;35;SUPER U;35;No_Feat
No_Displ;2;16.08;150993;30;LECLERC;60;No_Feat
No_Displ;1;8.95;17000;30;SUPER U;30;No_Feat
No_Displ;3;23.22;150545;25;AUCHAN;75;No_Feat
No_Displ;5;7.1;67000;5;CASINO;25;No_Feat
No_Displ;8;63.2;166393;40;CARREFOUR;320;No_Feat
No_Displ;8;49.76;77000;43;LECLERC;344;No_Feat
No_Displ;10;91.8;68640;53;LECLERC;530;No_Feat
No_Displ;2;13.38;18602;40;LECLERC;80;No_Feat
No_Displ;2;13.98;48071;25;AUCHAN;50;No_Feat
No_Displ;1;9.69;23502;36;LECLERC;36;No_Feat
No_Displ;4;28.92;24494;25;INTERMARCHE;100;No_Feat
No_Displ;2;18.22;81667;40;CORA;80;No_Feat
No_Displ;1;11.55;24494;30;INTERMARCHE;30;No_Feat
No_Displ;2;15.5;100494;27;CARREFOUR;54;No_Feat
No_Displ;3;29.97;60711;40;CORA;120;No_Feat
No_Displ;4;39.68;60711;40;CORA;160;No_Feat
No_Displ;3;36.9;261640;28;AUCHAN;84;No_Feat
No_Displ;7;87.43;17046;30;SIMPLY MARKET;210;No_Feat
No_Displ;1;8.99;51522;40;CASINO;40;No_Feat
No_Displ;2;13.06;39333;25;LECLERC;50;No_Feat
No_Displ;13;155.09;10810;30;INTERMARCHE;390;Feat
No_Displ;5;16.8;62000;16;LECLERC;80;No_Feat
No_Displ;6;64.02;91000;40;AUCHAN;240;No_Feat
No_Displ;3;34.47;88551;40;CORA;120;No_Feat
No_Displ;5;41.95;33000;40;SIMPLY MARKET;200;No_Feat
No_Displ;4;61.78;107871;40;AUCHAN;160;No_Feat
No_Displ;4;46;284844;30;CARREFOUR;120;No_Feat
No_Displ;1;10.95;100564;30;CARREFOUR;30;No_Feat
No_Displ;1;7.86;44129;25;CASINO;25;No_Feat
No_Displ;2;13.4;190000;20;CARREFOUR;40;No_Feat
No_Displ;2;14.54;10010;27;MARCHE U;54;No_Feat
No_Displ;3;46.2;20347;40;CARREFOUR MARKET;120;No_Feat
No_Displ;2;8.6;57400;27;AUCHAN;54;No_Feat
No_Displ;3;13.29;16401;27;SIMPLY MARKET;81;No_Feat
No_Displ;1;7.59;59365;40;CORA;40;No_Feat
No_Displ;2;15.98;26574;42;SUPER U;84;No_Feat
No_Displ;2;14.32;136871;25;AUCHAN;50;No_Feat
No_Displ;2;14.74;33118;25;SUPER U;50;No_Feat
No_Displ;12;79.2;77000;36;LECLERC;432;No_Feat
No_Displ;2;15;99693;40;CARREFOUR;80;No_Feat
No_Displ;3;46.77;100494;75;CARREFOUR;225;No_Feat
No_Displ;1;9.2;82875;28;CORA;28;No_Feat
No_Displ;7;67.48;77000;40;LECLERC;280;No_Feat
No_Displ;2;15.88;182821;30;AUCHAN;60;No_Feat
No_Displ;3;33.24;47400;32;CORA;96;No_Feat
No_Displ;5;41.3;8163;57;INTERMARCHE;285;No_Feat
No_Displ;10;103.36;62000;40;LECLERC;400;No_Feat
No_Displ;6;23.1;99639;26;CARREFOUR;156;No_Feat
No_Displ;1;11.5;14250;41;INTERMARCHE;41;No_Feat
No_Displ;1;11.9;17040;30;INTERMARCHE;30;No_Feat
No_Displ;1;6.54;136871;28;AUCHAN;28;No_Feat
No_Displ;1;7.45;171476;20;CARREFOUR;20;No_Feat
No_Displ;1;8.25;116148;40;CARREFOUR;40;No_Feat
No_Displ;2;34.12;100483;75;CARREFOUR;150;No_Feat
No_Displ;4;35.32;56412;40;LECLERC;160;No_Feat
No_Displ;1;8.43;10257;42;INTERMARCHE;42;No_Feat
No_Displ;5;32.5;26574;35;SUPER U;175;No_Feat
No_Displ;1;6.31;47113;26;CORA;26;No_Feat
No_Displ;4;39;31000;40;SUPER U;160;No_Feat
No_Displ;1;8.57;9756;24;CASINO;24;No_Feat
No_Displ;3;11.91;10189;26;OTHERS;78;No_Feat
No_Displ;1;11.39;37875;30;LECLERC;30;No_Feat
No_Displ;1;4.35;7304;26;SIMPLY MARKET;26;No_Feat
No_Displ;2;31;21544;48;SUPER U;96;No_Feat
No_Displ;14;103.6;75458;40;LECLERC;560;No_Feat
No_Displ;3;29.4;23803;40;INTERMARCHE;120;No_Feat
No_Displ;1;6.92;39267;28;GEANT;28;No_Feat
No_Displ;1;5.01;57400;20;AUCHAN;20;No_Feat
No_Displ;1;12.73;97809;25;CORA;25;No_Feat
No_Displ;19;206.93;166393;40;CARREFOUR;760;No_Feat
No_Displ;1;6.8;9500;20;CARREFOUR MARKET;20;No_Feat
No_Displ;1;4.63;4367;12;CASINO;12;No_Feat
No_Displ;1;7.11;39333;30;LECLERC;30;No_Feat
No_Displ;4;29.8;33000;10;SIMPLY MARKET;40;No_Feat
No_Displ;1;7.99;19622;20;MONOPRIX;20;No_Feat
No_Displ;1;7.1;116148;20;CARREFOUR;20;No_Feat
No_Displ;1;7.57;27052;19;MONOPRIX;19;No_Feat
No_Displ;1;7.5;90840;25;CARREFOUR;25;No_Feat
No_Displ;12;38.76;29600;8;MONOPRIX;96;No_Feat
No_Displ;2;6.48;74431;7;GEANT;14;No_Feat
No_Displ;4;42.28;13215;27;INTERMARCHE;108;No_Feat
No_Displ;1;6.83;27220;28;CARREFOUR MARKET;28;No_Feat
No_Displ;2;17.74;37875;21;LECLERC;42;No_Feat
No_Displ;1;6.67;31634;25;MONOPRIX;25;No_Feat
No_Displ;5;28.5;170425;20;AUCHAN;100;No_Feat
No_Displ;2;9.98;10360;27;INTERMARCHE;54;No_Feat
No_Displ;33;326.7;56412;40;LECLERC;1320;Feat
No_Displ;1;4.52;44129;27;CASINO;27;No_Feat
No_Displ;5;25.05;270331;20;AUCHAN;100;No_Feat
No_Displ;1;6.69;4473;25;CARREFOUR MARKET;25;No_Feat
No_Displ;1;6.83;61918;35;CORA;35;No_Feat
No_Displ;2;10.9;10810;20;INTERMARCHE;40;No_Feat
No_Displ;7;41.65;81022;20;CARREFOUR;140;No_Feat
No_Displ;3;35.46;62169;50;CASINO;150;No_Feat
No_Displ;1;8.78;109503;40;LECLERC;40;No_Feat
No_Displ;1;6.86;9756;40;CASINO;40;No_Feat
No_Displ;2;16.42;97809;24;CORA;48;No_Feat
No_Displ;4;39.96;150993;28;LECLERC;112;No_Feat
No_Displ;1;10.09;7160;19;SIMPLY MARKET;19;No_Feat
No_Displ;1;10.09;12389;25;SIMPLY MARKET;25;No_Feat
No_Displ;6;64.44;7415;50;INTERMARCHE;300;No_Feat
No_Displ;11;89.04;29600;25;MONOPRIX;275;No_Feat
No_Displ;3;7.74;5563;50;INTERMARCHE;150;No_Feat
No_Displ;5;46.45;107871;33;AUCHAN;165;No_Feat
No_Displ;1;10.39;14532;25;SIMPLY MARKET;25;No_Feat
No_Displ;4;41;125026;45;CARREFOUR;180;No_Feat
No_Displ;10;120.65;45170;30;LECLERC;300;No_Feat
No_Displ;2;13.1;38026;50;HYPER U;100;No_Feat
No_Displ;4;20.6;237471;28;CARREFOUR;112;No_Feat
No_Displ;1;8.74;22000;17;SUPER U;17;No_Feat
No_Displ;1;9.49;61918;30;CORA;30;No_Feat
No_Displ;1;8.39;12805;32;SUPER U;32;No_Feat
No_Displ;1;8.85;17040;40;INTERMARCHE;40;No_Feat
No_Displ;2;12.36;10010;25;MARCHE U;50;No_Feat
No_Displ;3;14.04;27685;28;CASINO;84;No_Feat
No_Displ;2;20.9;74431;37;GEANT;74;No_Feat
No_Displ;2;14.48;51287;20;LECLERC;40;No_Feat
No_Displ;7;65.8;220258;50;AUCHAN;350;No_Feat
No_Displ;4;21.8;15000;20;INTERMARCHE;80;No_Feat
No_Displ;5;28.75;117568;25;CARREFOUR;125;No_Feat
No_Displ;6;29.7;100494;28;CARREFOUR;168;No_Feat
No_Displ;3;16.53;12544;30;MARCHE U;90;No_Feat
No_Displ;2;8.48;74431;16;GEANT;32;No_Feat
No_Displ;1;11.3;83553;30;CARREFOUR;30;No_Feat
No_Displ;2;22.74;4033;32;CARREFOUR MARKET;64;No_Feat
No_Displ;2;13.88;154000;25;AUCHAN;50;No_Feat
No_Displ;13;51.87;71797;26;CORA;338;No_Feat
No_Displ;5;28.04;94780;25;CORA;125;No_Feat
No_Displ;1;7.47;131098;25;LECLERC;25;No_Feat
No_Displ;1;11.25;5131;45;SIMPLY MARKET;45;No_Feat
No_Displ;1;5.99;14532;20;SIMPLY MARKET;20;No_Feat
No_Displ;2;19.3;7566;32;SIMPLY MARKET;64;No_Feat
No_Displ;4;33.88;47400;57;CORA;228;No_Feat
No_Displ;3;21.18;34000;25;LECLERC;75;No_Feat
No_Displ;3;23.55;59069;36;CASINO;108;No_Feat
No_Displ;3;29.85;9862;36;CARREFOUR MARKET;108;No_Feat
No_Displ;1;20.91;4128;61;MARCHE U;61;No_Feat
No_Displ;2;16.2;59677;36;CARREFOUR;72;No_Feat
No_Displ;3;12.75;4128;30;MARCHE U;90;No_Feat
No_Displ;1;6.8;108834;18;CARREFOUR;18;No_Feat
No_Displ;2;14.28;63833;25;CORA;50;No_Feat
No_Displ;1;8.9;20086;50;LECLERC;50;No_Feat
No_Displ;1;8.32;50366;21;LECLERC;21;No_Feat
No_Displ;4;21.22;93578;30;CASINO;120;No_Feat
No_Displ;4;23.96;10010;25;MARCHE U;100;No_Feat
No_Displ;4;45;160873;40;CARREFOUR;160;No_Feat
No_Displ;11;150.15;8031;50;CARREFOUR MARKET;550;Feat
No_Displ;1;4.79;37845;16;LECLERC;16;No_Feat
No_Displ;22;59.62;34848;20;LECLERC;440;No_Feat
No_Displ;3;34.5;19266;41;INTERMARCHE;123;No_Feat
No_Displ;4;11.8;23640;5;SUPER U;20;No_Feat
No_Displ;8;53.18;25381;43;LECLERC;344;No_Feat
No_Displ;14;95.34;100564;43;CARREFOUR;602;No_Feat
No_Displ;1;16.4;69540;48;CARREFOUR;48;No_Feat
No_Displ;1;8.65;73150;19;CARREFOUR;19;No_Feat
No_Displ;2;15.94;82875;25;CORA;50;No_Feat
No_Displ;1;16.85;78000;58;CASINO;58;No_Feat
No_Displ;5;60.15;97809;32;CORA;160;No_Feat
No_Displ;4;10.32;10500;50;INTERMARCHE;200;No_Feat
No_Displ;4;33.4;63833;40;CORA;160;No_Feat
No_Displ;3;15.33;59069;27;CASINO;81;No_Feat
No_Displ;3;26.31;38026;36;HYPER U;108;No_Feat
No_Displ;5;39.25;109503;24;LECLERC;120;No_Feat
No_Displ;1;8.17;45170;30;LECLERC;30;No_Feat
No_Displ;3;13.17;6000;26;INTERMARCHE;78;No_Feat
No_Displ;3;25.65;57817;40;AUCHAN;120;No_Feat
No_Displ;1;3.37;27685;20;CASINO;20;No_Feat
No_Displ;3;76.74;73150;159;CARREFOUR;477;No_Feat
No_Displ;2;19.9;15000;19;SUPER U;38;No_Feat
No_Displ;1;5.75;37845;20;LECLERC;20;No_Feat
No_Displ;1;9.35;24460;36;CARREFOUR;36;No_Feat
No_Displ;1;6.98;8163;30;INTERMARCHE;30;No_Feat
No_Displ;1;7.59;45634;25;CARREFOUR;25;No_Feat
No_Displ;6;59.28;34848;45;LECLERC;270;No_Feat
No_Displ;9;78.84;150993;32;LECLERC;288;No_Feat
No_Displ;3;19.01;85681;26;LECLERC;78;No_Feat
No_Displ;7;39.62;119898;25;CARREFOUR;175;No_Feat
No_Displ;4;27.96;14192;25;CARREFOUR MARKET;100;No_Feat
No_Displ;4;29.84;18261;27;INTERMARCHE;108;No_Feat
No_Displ;3;21.75;11500;43;SIMPLY MARKET;129;No_Feat
No_Displ;3;16.5;67000;28;CASINO;84;No_Feat
No_Displ;1;6.54;5211;43;INTERMARCHE;43;No_Feat
No_Displ;1;6.56;71797;17;CORA;17;No_Feat
No_Displ;9;91.35;19622;19;MONOPRIX;171;No_Feat
No_Displ;1;15.95;152340;40;AUCHAN;40;No_Feat
No_Displ;3;24.54;56412;36;LECLERC;108;No_Feat
No_Displ;12;85.92;131098;40;LECLERC;480;No_Feat
No_Displ;25;43;32476;33;CASINO;825;No_Feat
No_Displ;9;86.67;25381;36;LECLERC;324;No_Feat
No_Displ;4;29.16;19578;26;SIMPLY MARKET;104;No_Feat
No_Displ;2;2.9;44129;5;CASINO;10;No_Feat
No_Displ;6;52.56;60927;36;CARREFOUR;216;No_Feat
No_Displ;3;11.07;14857;25;CASINO;75;No_Feat
No_Displ;4;26.84;53968;36;CARREFOUR;144;No_Feat
No_Displ;4;23.16;52602;40;CORA;160;No_Feat
No_Displ;6;157.5;100494;76;CARREFOUR;456;No_Feat
No_Displ;1;4.38;17113;16;CASINO;16;No_Feat
No_Displ;2;22.5;117568;40;CARREFOUR;80;No_Feat
No_Displ;15;35.55;100494;12;CARREFOUR;180;No_Feat
No_Displ;2;7.58;12805;27;SUPER U;54;No_Feat
No_Displ;3;25.5;136485;40;AUCHAN;120;No_Feat
No_Displ;2;9.06;8241;27;CARREFOUR MARKET;54;No_Feat
No_Displ;2;25.92;4473;32;CARREFOUR MARKET;64;No_Feat
No_Displ;1;16.73;11500;42;SUPER U;42;No_Feat
No_Displ;3;25.2;73150;40;CARREFOUR;120;No_Feat
No_Displ;1;8.35;28136;40;SUPER U;40;No_Feat
No_Displ;6;39.72;76884;36;LECLERC;216;No_Feat
No_Displ;7;39.9;265785;20;AUCHAN;140;No_Feat
No_Displ;3;28.77;25381;40;LECLERC;120;No_Feat
No_Displ;6;60.36;123687;40;AUCHAN;240;No_Feat
No_Displ;4;28.96;131098;26;LECLERC;104;No_Feat
No_Displ;2;33.8;9862;44;CARREFOUR MARKET;88;No_Feat
No_Displ;1;8.14;82875;25;CORA;25;No_Feat
No_Displ;1;8.48;41077;27;CASINO;27;No_Feat
No_Displ;2;23.1;15360;30;CARREFOUR MARKET;60;No_Feat
No_Displ;40;546;100483;50;CARREFOUR;2000;Feat
No_Displ;6;80.1;53968;60;CARREFOUR;360;No_Feat
No_Displ;5;47.85;94780;36;CORA;180;Feat
No_Displ;4;27.56;82875;26;CORA;104;No_Feat
No_Displ;1;9.35;117568;36;CARREFOUR;36;No_Feat
No_Displ;6;47.4;8420;26;MATCH;156;No_Feat
No_Displ;4;12.56;109503;25;LECLERC;100;No_Feat
No_Displ;8;94.26;135818;30;CORA;240;No_Feat
No_Displ;4;37.06;51500;28;LECLERC;112;No_Feat
No_Displ;3;27.57;13030;25;MONOPRIX;75;No_Feat
No_Displ;6;42.3;150545;54;AUCHAN;324;No_Feat
No_Displ;2;17.18;52602;42;CORA;84;No_Feat
No_Displ;1;7.48;61918;25;CORA;25;No_Feat
No_Displ;4;44.68;107871;45;AUCHAN;180;No_Feat
No_Displ;4;37.36;40755;36;LECLERC;144;No_Feat
No_Displ;2;24.78;7304;32;SIMPLY MARKET;64;No_Feat
No_Displ;2;20.48;131098;40;LECLERC;80;No_Feat
No_Displ;11;41.14;131098;12;LECLERC;132;No_Feat
No_Displ;3;25.47;15000;27;SUPER U;81;No_Feat
No_Displ;1;6.68;31000;26;SUPER U;26;No_Feat
No_Displ;6;54.36;180218;42;CARREFOUR;252;No_Feat
No_Displ;1;9.36;14056;19;SUPER U;19;No_Feat
No_Displ;2;16.3;152340;26;AUCHAN;52;No_Feat
No_Displ;1;6.58;15874;20;INTERMARCHE;20;No_Feat
No_Displ;4;49.36;104433;30;CARREFOUR;120;No_Feat
No_Displ;1;8.5;125026;25;CARREFOUR;25;No_Feat
No_Displ;1;10.2;77000;25;LECLERC;25;No_Feat
No_Displ;12;207.6;284844;44;CARREFOUR;528;No_Feat
No_Displ;3;22.17;71797;26;CORA;78;No_Feat
No_Displ;1;10.82;7040;36;INTERMARCHE;36;No_Feat
No_Displ;3;13.35;76884;5;LECLERC;15;No_Feat
No_Displ;1;10.29;7800;40;SIMPLY MARKET;40;No_Feat
No_Displ;1;7.5;4033;25;CARREFOUR MARKET;25;No_Feat
No_Displ;24;34.08;237471;6;CARREFOUR;144;No_Feat
No_Displ;10;39.1;22851;12;INTERMARCHE;120;No_Feat
No_Displ;3;33.69;31634;40;MONOPRIX;120;No_Feat
No_Displ;2;22.34;171476;45;CARREFOUR;90;No_Feat
No_Displ;2;16.58;136871;33;AUCHAN;66;No_Feat
No_Displ;2;15.46;57817;30;AUCHAN;60;No_Feat
No_Displ;1;7.59;70007;40;CORA;40;No_Feat
No_Displ;3;19.8;16884;25;INTERMARCHE;75;No_Feat
No_Displ;2;15.14;45630;24;GEANT;48;No_Feat
No_Displ;2;9.06;32476;27;CASINO;54;No_Feat
No_Displ;2;17.1;109503;42;LECLERC;84;No_Feat
No_Displ;2;22.78;17046;40;SIMPLY MARKET;80;No_Feat
No_Displ;15;104.26;116148;35;CARREFOUR;525;No_Feat
No_Displ;5;23.75;56412;32;LECLERC;160;No_Feat
No_Displ;1;7.49;59365;25;CORA;25;No_Feat
No_Displ;1;11.95;9500;50;CARREFOUR MARKET;50;No_Feat
No_Displ;1;17.68;24494;58;INTERMARCHE;58;No_Feat
No_Displ;2;15.2;122184;36;AUCHAN;72;No_Feat
No_Displ;9;89.75;136485;40;AUCHAN;360;No_Feat
No_Displ;11;91.85;64714;36;LECLERC;396;No_Feat
No_Displ;5;10;13030;1;MONOPRIX;5;No_Feat
No_Displ;25;166.9;136977;36;CARREFOUR;900;No_Feat
No_Displ;28;87.08;136977;30;CARREFOUR;840;No_Feat
No_Displ;2;22.5;44683;25;LECLERC;50;No_Feat
No_Displ;2;30.8;58941;48;CARREFOUR;96;No_Feat
No_Displ;42;94.5;82995;33;AUCHAN;1386;No_Feat
No_Displ;3;21;85681;36;LECLERC;108;No_Feat
No_Displ;4;38.99;94780;53;CORA;212;No_Feat
No_Displ;2;14.58;23015;10;SUPER U;20;No_Feat
No_Displ;3;28.41;5759;40;OTHERS;120;No_Feat
No_Displ;2;15;10716;25;CARREFOUR MARKET;50;No_Feat
No_Displ;2;16.12;5211;27;INTERMARCHE;54;No_Feat
No_Displ;4;66;142602;40;CORA;160;No_Feat
No_Displ;1;8.77;23803;20;INTERMARCHE;20;No_Feat
No_Displ;1;16.98;68640;54;LECLERC;54;No_Feat
No_Displ;4;26.36;24003;25;SIMPLY MARKET;100;No_Feat
No_Displ;3;23.26;64714;24;LECLERC;72;No_Feat
No_Displ;5;34.7;77000;25;LECLERC;125;No_Feat
No_Displ;1;9.08;45634;40;CARREFOUR;40;No_Feat
No_Displ;9;40.59;14532;27;SIMPLY MARKET;243;Feat
No_Displ;6;69;83553;43;CARREFOUR;258;No_Feat
No_Displ;9;38.52;40755;25;LECLERC;225;No_Feat
No_Displ;1;7.2;24500;35;LECLERC;35;No_Feat
No_Displ;4;33.4;51553;17;CARREFOUR;68;No_Feat
No_Displ;1;7.1;90840;28;CARREFOUR;28;No_Feat
No_Displ;3;28.2;53000;40;LECLERC;120;No_Feat
No_Displ;2;21.1;131098;30;LECLERC;60;No_Feat
No_Displ;2;15.9;152340;19;AUCHAN;38;No_Feat
No_Displ;1;13.25;14800;30;MONOPRIX;30;No_Feat
No_Displ;1;7.06;36948;32;LECLERC;32;No_Feat
No_Displ;12;160.2;107871;30;AUCHAN;360;No_Feat
No_Displ;5;35;91000;30;AUCHAN;150;No_Feat
No_Displ;1;8.63;13839;17;INTERMARCHE;17;No_Feat
No_Displ;3;43.17;14532;39;SIMPLY MARKET;117;No_Feat
No_Displ;6;104.58;114540;58;AUCHAN;348;No_Feat
No_Displ;2;17.28;10360;40;INTERMARCHE;80;No_Feat
No_Displ;3;13.74;100483;16;CARREFOUR;48;No_Feat
No_Displ;8;46.32;99639;25;CARREFOUR;200;No_Feat
No_Displ;1;9.54;93578;28;CASINO;28;No_Feat
No_Displ;1;11.29;29309;30;GEANT;30;No_Feat
No_Displ;1;12.9;18800;32;SUPER U;32;No_Feat
No_Displ;11;65.67;93578;35;CASINO;385;No_Feat
No_Displ;1;22.3;57000;86;CARREFOUR;86;No_Feat
No_Displ;2;16.96;33118;14;SUPER U;28;No_Feat
No_Displ;5;50.76;60661;45;AUCHAN;225;No_Feat
No_Displ;1;6.99;123687;1;AUCHAN;1;No_Feat
No_Displ;1;7.71;85681;19;LECLERC;19;No_Feat
No_Displ;2;19.6;51553;32;CARREFOUR;64;No_Feat
No_Displ;4;6.48;9186;5;INTERMARCHE;20;No_Feat
No_Displ;1;8.52;15367;27;INTERMARCHE;27;No_Feat
No_Displ;14;61.26;57400;36;AUCHAN;504;No_Feat
No_Displ;2;11.36;46552;25;CORA;50;No_Feat
No_Displ;6;57.18;8767;40;MATCH;240;No_Feat
No_Displ;3;33.16;100483;32;CARREFOUR;96;No_Feat
No_Displ;3;20.97;136871;25;AUCHAN;75;No_Feat
